1;ITF Brann FG Melder 10.1;C2.017;-139035.000;18735.000
1;ITF Brann FG Melder 10.1;C2.016;-140770.000;10245.000
1;ITF Alarm Lydgiver 10.1;C2.2.07;-153793.529;24407.802
1;ITF Brann FG Melder 10.1;B2.008;-64350.000;39124.518
1;ITF Brann FG Melder 10.1;B2.006;-57035.000;32320.000
1;ITF Brann FG Melder 10.1;B2.034;-79978.794;19871.668
1;ITF Brann FG Melder 10.1;B2.010.1;-70445.000;39123.854
1;ITF Brann FG Melder 10.1;B2.068;-92910.000;32595.000
1;ITF Brann FG Melder 10.1;B2.016;-83970.000;32995.000
1;ITF Brann FG Melder 10.1;B2.014;-77695.000;39138.855
1;ITF Brann FG Melder 10.1;B2.033;-83476.606;18009.998
1;ITF Brann FG Melder 10.1;B2.028;-97345.000;21268.546
1;ITF Brann FG Melder 10.1;B2.027;-102490.000;17555.000
1;ITF Brann FG Melder 10.1;B2.026;-106860.000;18128.245
1;ITF Brann FG Melder 10.1;B2.029;-97130.000;17555.000
1;ITF Brann FG Melder 10.1;B2.032;-83710.000;21268.546
1;ITF Brann FG Melder 10.1;B2.031;-87164.000;17971.000
1;ITF Brann FG Melder 10.1;B2.030;-88980.000;15610.000
1;ITF Brann FG Melder 10.1;B2.035;-70465.000;21268.546
1;ITF Brann FG Melder 10.1;B2.045;-97184.558;13115.000
1;ITF Brann FG Melder 10.1;B2.044;-92520.000;16405.000
1;ITF Brann FG Melder 10.1;B2.043;-85665.000;14550.000
1;ITF Brann FG Melder 10.1;B2.046;-102464.558;13115.000
1;ITF Brann FG Melder 10.1;B2.049;-110795.000;10066.267
1;ITF Brann FG Melder 10.1;B2.048;-111690.000;14529.091
1;ITF Brann FG Melder 10.1;B2.047;-107575.000;14529.091
1;ITF Brann FG Melder 10.1;B2.042;-82089.879;14550.000
1;ITF Brann FG Melder 10.1;B2.037;-63680.000;17215.000
1;ITF Brann FG Melder 10.1;B2.036;-62040.000;12515.000
1;ITF Brann FG Melder 10.1;B2.0xx;-62650.257;21268.546
1;ITF Brann FG Melder 10.1;B2.038;-65585.000;14715.000
1;ITF Brann FG Melder 10.1;B2.041;-77400.000;13890.000
1;ITF Brann FG Melder 10.1;B2.040;-71955.000;13890.000
1;ITF Brann FG Melder 10.1;B2.039;-68395.109;16165.000
1;ITF Brann FG Melder 10.1;B2.025;-109585.000;21268.546
1;ITF Brann FG Melder 10.1;B2.0xx;-59358.805;21311.913
1;ITF Brann FG Melder 10.1;B2.001;-60890.842;19968.890
1;Kurstekst 200 ITF BCC1 11.2; ;-59487.237;19683.401
1;ITF Brann FG Melder 10.1;B2.002;-56265.000;21645.000
1;ITF Brann FG Melder 10.1;B2.004;-51895.000;32320.000
1;ITF Brann FG Melder 10.1;B2.003.1;-53875.000;25790.000
1;ITF Brann FG Melder 10.1;B2.003;-51847.466;25790.000
1;Kurstekst 200 ITF BCC1 11.2; ;-59487.237;18933.256
1;Kurstekst 200 ITF BCC1 11.2; ;-153983.789;19553.435
1;ITF Alarm Lydgiver 10.1; ;-175262.936;35558.503
1;ITF Alarm Lydgiver 10.1;C2.2.08;-153126.471;33667.198
1;Kurstekst 200 ITF BCC1 11.2; ;-154118.898;20597.962
1;ITF Alarmtekst C150 ITF BCC1 11.2; ;-115047.207;22211.794
1;ITF Alarmtekst C150 ITF BCC1 11.2; ;-115952.492;39187.702
1;ITF Alarmtekst C150 ITF BCC1 11.2; ;-145475.446;38620.902
1;ITF Brann FG Melder 10.1;B2.005;-56945.000;25790.000
1;ITF Brann FG Melder 10.1;B2.020;-102256.945;25870.000
1;ITF Brann FG Melder 10.1;B2.019;-102595.000;32620.000
1;ITF Brann FG Melder 10.1;B2.017;-92875.000;25870.000
1;ITF Brann FG Melder 10.1;B2.021;-110660.000;32625.000
1;ITF Brann FG Melder 10.1;B2.024;-110675.000;18065.000
1;ITF Brann FG Melder 10.1;B2.023;-113120.000;22652.222
1;ITF Brann FG Melder 10.1;B2.022;-110793.442;25870.000
1;ITF Brann FG Melder 10.1;B2.015;-84455.000;26365.000
1;ITF Brann FG Melder 10.1;B2.007;-63815.000;26605.000
1;ITF Brann FG Melder 10.1;B2.005.1;-58995.000;25790.000
1;ITF Brann FG Melder 10.1;B2.005.2;-56445.000;25790.000
1;ITF Brann FG Melder 10.1;B2.009;-66092.402;31120.534
1;ITF Brann FG Melder 10.1;B2.013;-77195.000;26145.000
1;ITF Brann FG Melder 10.1;B2.012;-77052.402;31120.534
1;ITF Brann FG Melder 10.1;B2.011;-70585.000;26145.000
1;ITF Brann FG Melder 10.1;C5.045;-149041.942;33313.954
1;ITF Brann FG Melder 10.1;D02.67;45097.130;60835.301
1;ITF Brann FG Melder 10.1;D02.57;35812.233;45225.254
1;ITF Brann FG Melder 10.1;B2.067;-92910.000;30469.225
1;ITF Brann FG Melder 10.1;A2.012.01;-45574.059;17157.579
1;ITF Brann FG Melder 10.1;DZ 2.ETG INFOS.DEST.FBU;-44752.058;7152.060
1;ITF Brann FG Melder 10.1;B2.016.1;-87100.001;40751.284
1;ITF Brann FG Melder 10.1;D02.92;53046.982;29065.000
1;ITF Brann FG Melder 10.1;A3-056;16771.396;27902.167
1;ITF Brann FG Melder 10.1;A3-053;31960.000;29027.457
1;ITF Brann FG Melder 10.1;D02.82;40494.712;10628.661
1;ITF Brann FG Melder 10.1;A3-056.01;17943.761;31717.552
1;ITF Brann FG Melder 10.1;D02.91;50285.192;29065.000
1;ITF Brann FG Melder 10.1;D02.90;47654.159;29065.000
1;ITF Brann FG Melder 10.1;D02.89;45465.904;29065.000
1;ITF Brann FG Melder 10.1;A2.012.2;-39054.716;17014.047
1;ITF Brann FG Melder 10.1;C5-025;-177850.783;42153.355
1;ITF Brann FG Melder 10.1;C5-024;-179844.699;38381.622
1;ITF Brann FG Melder 10.1;C5-023;-184206.370;34549.482
